8194.31       8194.31       1.4419e-06
8194.31       8197.29       1.12152e-06
8194.31       8200.28       6.10486e-07
8194.31       8203.27       3.14355e-07
8194.31       8206.25       8.03331e-08
8194.31       8209.24       -9.0672e-08
8194.31       8212.22       -1.70243e-07
8194.31       8215.21       -2.43217e-07
8194.31       8218.2       -2.71086e-07
8194.31       8221.18       -2.72031e-07
8194.31       8224.17       -2.7915e-07
8194.31       8227.15       -2.56696e-07
8194.31       8230.14       -2.37721e-07
8194.31       8233.13       -2.20916e-07
8194.31       8236.11       -1.88242e-07
8194.31       8239.1       -1.6981e-07
8194.31       8242.08       -1.46375e-07
8194.31       8245.07       -1.1943e-07
8194.31       8248.06       -1.05782e-07
8194.31       8251.04       -8.3212e-08
8194.31       8254.03       -6.64105e-08
8194.31       8257.01       -5.62213e-08
8194.31       8260       -3.81747e-08
8194.31       8262.99       -3.0393e-08
8194.31       8265.97       -2.17378e-08
8194.31       8268.96       -9.97369e-09
8194.31       8271.94       -7.90639e-09
8194.31       8274.93       -1.32835e-10
8194.31       8277.92       5.0644e-09
8194.31       8280.9       4.78537e-09
8194.31       8283.89       1.09437e-08
8194.31       8286.87       1.05758e-08
8194.31       8289.86       1.01342e-08
8194.31       8292.85       1.33445e-08
8194.31       8295.83       9.33868e-09
8194.31       8298.82       9.42773e-09
8194.31       8301.8       8.91378e-09
8194.31       8304.79       3.75189e-09
8194.31       8307.78       4.27549e-09
8194.31       8310.76       9.68231e-10
8194.31       8313.75       -2.41242e-09
8194.31       8316.73       -1.00761e-09
8194.31       8319.72       -3.99692e-09
8194.31       8322.71       -2.69461e-09
8194.31       8325.69       5.43171e-10
8194.31       8328.68       6.66046e-10
8194.31       8331.67       6.08482e-09
8194.31       8334.65       8.86348e-09
8194.31       8337.64       9.93934e-09
8194.31       8340.62       1.40287e-08
8194.31       8343.61       1.27663e-08
8194.31       8346.6       1.26616e-08
8194.31       8349.58       1.32846e-08
8194.31       8352.57       9.69868e-09
8194.31       8355.55       9.87554e-09
8194.31       8358.54       8.48623e-09
8194.31       8361.53       5.62487e-09
8194.31       8364.51       6.64893e-09
8194.31       8367.5       4.34358e-09
8194.31       8370.48       3.38766e-09
8194.31       8373.47       4.36138e-09
8194.31       8376.46       1.869e-09
8194.31       8379.44       2.61239e-09
8194.31       8382.43       2.61279e-09
8194.31       8385.41       7.23496e-10
8194.31       8388.4       2.3134e-09
8194.31       8391.39       1.12797e-09
8194.31       8394.37       4.37723e-10
8194.31       8397.36       1.82907e-09
8194.31       8400.34       -6.47004e-11
8194.31       8403.33       5.22083e-10
8194.31       8406.32       9.34307e-10
8194.31       8409.3       -8.23857e-10
8194.31       8412.29       5.54662e-10
8194.31       8415.27       -2.32631e-10
8194.31       8418.26       -1.11103e-09
8194.31       8421.25       2.66118e-10
8194.31       8424.23       -1.3181e-09
8194.31       8427.22       -1.00771e-09
8194.31       8430.2       -3.29256e-10
8194.31       8433.19       -1.91767e-09
8194.31       8436.18       -6.5794e-10
8194.31       8439.16       -9.51103e-10
8194.31       8442.15       -1.76095e-09
8194.31       8445.13       -1.87822e-10
8194.31       8448.12       -1.2034e-09
8194.31       8451.11       -8.3739e-10
8194.31       8454.09       3.40667e-10
8194.31       8457.08       -7.87399e-10
8194.31       8460.06       5.84599e-10
8194.31       8463.05       9.00708e-10
8194.31       8466.04       2.79199e-10
8194.31       8469.02       1.98916e-09
8194.31       8472.01       1.37072e-09
8194.31       8475       1.52364e-09
8194.31       8477.98       2.68944e-09
8194.31       8480.97       1.41578e-09
8194.31       8483.95       2.12433e-09
8194.31       8486.94       2.09086e-09
8194.31       8489.93       6.8227e-10
8194.31       8492.91       1.45042e-09
8194.31       8495.9       2.06291e-10
8194.31       8498.88       -6.85407e-10
8194.31       8501.87       -1.88649e-10
8194.31       8504.86       -1.84805e-09
8194.31       8507.84       -1.60719e-09
8194.31       8510.83       -1.3472e-09
8194.31       8513.81       -2.33323e-09
8194.31       8516.8       -9.29344e-10
8194.31       8519.79       -9.44958e-10
8194.31       8522.77       -9.16798e-10
8194.31       8525.76       6.22805e-10
8194.31       8528.74       -7.68394e-11
8194.31       8531.73       4.48816e-10
8194.31       8534.72       1.02492e-09
8194.31       8537.7       -1.15536e-10
8194.31       8540.69       7.44659e-10
8194.31       8543.67       4.12385e-10
8194.31       8546.66       -2.55366e-10
8194.31       8549.65       7.81461e-10
8194.31       8552.63       -1.09935e-10
8194.31       8555.62       2.72841e-11
8194.31       8558.6       6.86226e-10
8194.31       8561.59       -3.74116e-10
8194.31       8564.58       4.07159e-10
8194.31       8567.56       3.39833e-10
8194.31       8570.55       -3.97271e-10
8194.31       8573.53       6.03284e-10
8194.31       8576.52       -1.39589e-10
8194.31       8579.51       -2.16111e-10
8194.31       8582.49       5.02519e-10
8194.31       8585.48       -5.32317e-10
8194.31       8588.46       5.98228e-11
8194.31       8591.45       1.56855e-10
8194.31       8594.44       -6.55031e-10
8194.31       8597.42       2.94746e-10
8194.31       8600.41       -2.48186e-10
8194.31       8603.4       -4.43252e-10
8194.31       8606.38       3.97446e-10
8194.31       8609.37       -4.8704e-10
8194.31       8612.35       1.74688e-11
8194.31       8615.34       3.53817e-10
8194.31       8618.33       -4.21812e-10
8194.31       8621.31       5.15394e-10
8194.31       8624.3       2.00543e-10
8194.31       8627.28       -9.94251e-11
8194.31       8630.27       7.85502e-10
8194.31       8633.26       -2.30903e-11
8194.31       8636.24       2.59485e-10
8194.31       8639.23       6.36966e-10
8194.31       8642.21       -2.81255e-10
8194.31       8645.2       4.03523e-10
8194.31       8648.19       9.1722e-11
8194.31       8651.17       -4.8743e-10
8194.31       8654.16       2.6471e-10
8194.31       8657.14       -5.35753e-10
8194.31       8660.13       -4.68041e-10
8194.31       8663.12       2.01154e-11
8194.31       8666.1       -8.35446e-10
8194.31       8669.09       -1.72266e-10
8194.31       8672.07       -2.12088e-10
8194.31       8675.06       -7.73955e-10
8194.31       8678.05       6.66256e-11
8194.31       8681.03       -5.09864e-10
8194.31       8684.02       -5.06111e-10
8194.31       8687       1.36878e-10
8194.31       8689.99       -6.35339e-10
8194.31       8692.98       -5.42723e-11
8194.31       8695.96       1.03951e-10
8194.31       8698.95       -4.60379e-10
8194.31       8701.93       4.19275e-10
8194.31       8704.92       5.1524e-11
8194.31       8707.91       -1.63288e-11
8194.31       8710.89       7.41841e-10
8194.31       8713.88       5.70323e-11
8194.31       8716.86       5.16905e-10
8194.31       8719.85       7.94208e-10
8194.31       8722.84       1.37675e-10
8194.31       8725.82       8.83077e-10
8194.31       8728.81       5.49168e-10
8194.31       8731.8       2.27095e-10
8194.31       8734.78       8.68609e-10
8194.31       8737.77       8.20383e-11
8194.31       8740.75       2.21865e-10
8194.31       8743.74       4.30173e-10
8194.31       8746.73       -4.27202e-10
8194.31       8749.71       8.59785e-11
8194.31       8752.7       -2.29651e-10
8194.31       8755.68       -7.27956e-10
8194.31       8758.67       -8.26641e-11
8194.31       8761.66       -7.26851e-10
8194.31       8764.64       -6.00788e-10
8194.31       8767.63       -1.11684e-10
8194.31       8770.61       -7.39127e-10
8194.31       8773.6       -5.59127e-11
8194.31       8776.59       3.04614e-11
8194.31       8779.57       -3.11031e-10
8194.31       8782.56       5.16627e-10
8194.31       8785.54       8.04477e-11
8194.31       8788.53       8.75357e-11
8194.31       8791.52       5.63537e-10
8194.31       8794.5       -2.27333e-10
8194.31       8797.49       1.10683e-10
8194.31       8800.47       6.79589e-11
8194.31       8803.46       -5.65163e-10
8194.31       8806.45       8.14241e-11
8194.31       8809.43       -3.07116e-10
8194.31       8812.42       -3.91069e-10
8194.31       8815.4       2.49487e-10
8194.31       8818.39       -3.46866e-10
8194.31       8821.38       5.33193e-11
8194.31       8824.36       2.88162e-10
8194.31       8827.35       -2.71729e-10
8194.31       8830.33       3.95325e-10
8194.31       8833.32       1.36612e-10
