11632.4       10361       4.35599e-12
11597.7       10309       -1.12749e-11
11563.1       10257       3.63397e-12
11528.5       10205       6.04681e-11
11493.9       10153       -4.53076e-12
11459.3       10101       -3.96512e-11
11424.7       10049       1.09498e-10
11390       9997.06       -9.30344e-10
11355.4       9945.07       -1.34367e-09
11320.8       9893.07       -8.889e-11
11286.2       9841.08       1.01756e-08
11251.6       9789.09       -4.75085e-09
11217       9737.1       4.78958e-09
11182.3       9685.1       9.01289e-09
11147.7       9633.11       -1.93608e-08
11113.1       9581.12       5.89728e-10
11078.5       9529.13       3.1093e-09
11043.9       9477.13       -1.11943e-08
11009.3       9425.14       -6.79841e-09
10974.6       9373.15       3.05257e-09
10940       9321.16       3.05378e-09
10905.4       9269.16       -7.89339e-10
10870.8       9217.17       1.17686e-09
10836.2       9165.18       5.38074e-10
10801.6       9113.19       -8.83267e-10
10766.9       9061.19       -3.85583e-11
10732.3       9009.2       2.33877e-11
10697.7       8957.21       -2.67823e-12
10663.1       8905.22       5.76963e-13
10628.5       8853.22       2.79814e-13
11615.8       10372.1       1.43635e-12
11580.6       10319.7       -3.79231e-13
11545.4       10267.3       -1.61054e-11
11510.2       10215       -1.01162e-11
11475       10162.6       -6.28349e-12
11439.8       10110.2       -5.75707e-10
11404.6       10057.8       -1.23474e-11
11369.4       10005.5       2.25545e-10
11334.2       9953.09       -1.81383e-09
11299       9900.71       -3.24247e-10
11263.8       9848.34       1.3673e-10
11228.6       9795.96       -2.08024e-08
11193.4       9743.59       -2.378e-09
11158.2       9691.21       -1.04503e-09
11123       9638.84       -4.23484e-09
11087.8       9586.47       -1.57979e-08
11052.6       9534.09       1.76263e-08
11017.4       9481.72       -3.73713e-08
10982.2       9429.34       -4.97836e-09
10947       9376.97       2.10565e-10
10911.8       9324.59       -2.23066e-09
10876.6       9272.22       -3.4179e-09
10841.4       9219.84       2.89308e-09
10806.2       9167.47       -2.00085e-09
10771       9115.1       -1.31186e-10
10735.8       9062.72       5.1966e-12
10700.6       9010.35       -2.341e-11
10665.4       8957.97       1.38764e-12
10630.2       8905.6       5.61703e-14
10595       8853.22       7.43034e-14
11599.3       10383.2       -1.28455e-12
11563.5       10330.5       3.05838e-12
11527.7       10277.7       1.71886e-11
11491.9       10225       -1.25279e-11
11456.1       10172.2       7.31711e-11
11420.3       10119.4       5.79207e-11
11384.5       10066.7       -3.60184e-10
11348.7       10013.9       -9.51704e-11
11312.9       9961.16       -8.75377e-10
11277.1       9908.4       -7.67862e-09
11241.3       9855.64       1.14389e-08
11205.6       9802.88       -8.71664e-09
11169.8       9750.12       1.17311e-08
11134       9697.36       4.62003e-08
11098.2       9644.61       -1.00229e-08
11062.4       9591.85       -9.73559e-10
11026.6       9539.09       1.27054e-09
10990.8       9486.33       -4.54333e-08
10955       9433.57       -3.43131e-09
10919.2       9380.81       3.82247e-09
10883.4       9328.05       -5.16717e-09
10847.6       9275.29       1.17653e-08
10811.8       9222.54       2.06802e-09
10776       9169.78       -5.2167e-10
10740.2       9117.02       3.28474e-10
10704.4       9064.26       -6.8047e-11
10668.6       9011.5       -2.3602e-11
10632.8       8958.74       -4.20726e-13
10597       8905.98       -1.15643e-13
10561.3       8853.22       -1.77008e-13
11582.8       10394.4       3.60608e-12
11546.4       10341.3       -7.41159e-12
11510       10288.2       1.14737e-11
11473.6       10235       -1.61605e-11
11437.2       10181.9       2.82875e-11
11400.9       10128.7       1.04685e-11
11364.5       10075.6       -6.4676e-10
11328.1       10022.4       6.89296e-10
11291.7       9969.28       -1.07274e-09
11255.3       9916.14       -2.02489e-09
11218.9       9862.99       1.13194e-08
11182.5       9809.85       3.6487e-09
11146.1       9756.7       -1.38443e-08
11109.7       9703.55       1.04098e-08
11073.3       9650.41       -6.80403e-09
11036.9       9597.26       1.65123e-08
11000.5       9544.12       -1.50392e-08
10964.1       9490.97       -5.20489e-08
10927.7       9437.83       2.91372e-08
10891.3       9384.68       2.60205e-09
10854.9       9331.54       -1.24698e-09
10818.5       9278.39       4.57446e-09
10782.1       9225.24       -2.42649e-09
10745.7       9172.1       9.44939e-10
10709.3       9118.95       -3.19229e-11
10672.9       9065.81       -3.95777e-11
10636.5       9012.66       1.37902e-11
10600.1       8959.52       -5.0251e-12
10563.7       8906.37       -1.90218e-12
10527.3       8853.22       4.53069e-13
11566.4       10405.7       9.22851e-13
11529.4       10352.2       -3.17107e-11
11492.4       10298.7       3.54678e-12
11455.4       10245.1       8.86582e-12
11418.4       10191.6       -1.05223e-10
11381.4       10138.1       6.07145e-10
11344.4       10084.5       1.17948e-10
11307.4       10031       -4.18088e-10
11270.4       9977.46       5.68549e-10
11233.4       9923.92       -2.79546e-09
11196.4       9870.39       3.41276e-09
11159.3       9816.85       -1.14153e-09
11122.3       9763.32       6.67809e-09
11085.3       9709.78       3.36645e-09
11048.3       9656.25       -5.58327e-08
11011.3       9602.71       1.56626e-08
10974.3       9549.18       -3.00983e-08
10937.3       9495.64       -1.08485e-08
10900.3       9442.11       2.25376e-08
10863.3       9388.57       4.60823e-09
