59 1.200701e-05 1.200701e-05 -inf 1.085412e-07
60 1.211555e-05 1.211555e-05 -inf 1.095212e-07
61 1.222507e-05 1.222507e-05 -inf 1.105101e-07
62 1.233558e-05 1.233558e-05 -inf 1.115078e-07
63 1.244709e-05 1.244709e-05 -inf 1.125145e-07
64 1.255960e-05 1.255960e-05 -inf 1.135303e-07
65 1.267313e-05 1.267313e-05 -inf 1.145553e-07
66 1.278769e-05 1.278769e-05 -inf 1.155894e-07
67 1.290328e-05 1.290328e-05 -inf 1.166329e-07
68 1.301991e-05 1.301991e-05 -inf 1.176858e-07
69 1.313760e-05 1.313760e-05 -inf 1.187481e-07
70 1.325634e-05 1.325634e-05 -inf 1.198201e-07
71 1.337616e-05 1.337616e-05 -inf 1.209016e-07
72 1.349707e-05 1.349707e-05 -inf 1.219929e-07
73 1.361906e-05 1.361906e-05 -inf 1.230941e-07
74 1.374215e-05 1.374215e-05 -inf 1.242051e-07
75 1.386636e-05 1.386636e-05 -inf 1.253262e-07
76 1.399168e-05 1.399168e-05 -inf 1.264573e-07
77 1.411814e-05 1.411814e-05 -inf 1.275986e-07
78 1.424574e-05 1.424574e-05 -inf 1.287502e-07
79 1.437449e-05 1.437449e-05 -inf 1.299121e-07
80 1.450440e-05 1.450440e-05 -inf 1.310845e-07
81 1.463549e-05 1.463549e-05 -inf 1.322675e-07
82 1.476776e-05 1.476776e-05 -inf 1.334611e-07
83 1.490122e-05 1.490122e-05 -inf 1.346654e-07
84 1.503588e-05 1.503588e-05 -inf 1.358806e-07
85 1.517176e-05 1.517176e-05 -inf 1.371067e-07
86 1.530887e-05 1.530887e-05 -inf 1.383438e-07
87 1.544721e-05 1.544721e-05 -inf 1.395921e-07
88 1.558680e-05 1.558680e-05 -inf 1.408516e-07
89 1.572766e-05 1.572766e-05 -inf 1.421224e-07
90 1.586978e-05 1.586978e-05 -inf 1.434047e-07
91 1.601318e-05 1.601318e-05 -inf 1.446984e-07
92 1.615788e-05 1.615788e-05 -inf 1.460039e-07
93 1.630389e-05 1.630389e-05 -inf 1.473210e-07
94 1.645121e-05 1.645121e-05 -inf 1.486500e-07
95 1.659986e-05 1.659986e-05 -inf 1.499910e-07
96 1.674985e-05 1.674985e-05 -inf 1.513440e-07
97 1.690119e-05 1.690119e-05 -inf 1.527091e-07
98 1.705390e-05 1.705390e-05 -inf 1.540866e-07
99 1.720799e-05 1.720799e-05 -inf 1.554764e-07
100 1.736346e-05 1.736346e-05 -inf 1.568787e-07
101 1.752034e-05 1.752034e-05 -inf 1.582936e-07
102 1.767864e-05 1.767864e-05 -inf 1.597213e-07
103 1.783836e-05 1.783836e-05 -inf 1.611617e-07
104 1.799952e-05 1.799952e-05 -inf 1.626151e-07
105 1.816213e-05 1.816213e-05 -inf 1.640816e-07
106 1.832622e-05 1.832622e-05 -inf 1.655613e-07
107 1.849178e-05 1.849178e-05 -inf 1.670542e-07
108 1.865883e-05 1.865883e-05 -inf 1.685605e-07
109 1.882739e-05 1.882739e-05 -inf 1.700804e-07
110 1.899747e-05 1.899747e-05 -inf 1.716140e-07
111 1.916909e-05 1.916909e-05 -inf 1.731613e-07
112 1.934225e-05 1.934225e-05 -inf 1.747225e-07
113 1.951697e-05 1.951697e-05 -inf 1.762977e-07
114 1.969327e-05 1.969327e-05 -inf 1.778871e-07
115 1.987115e-05 1.987115e-05 -inf 1.794907e-07
116 2.005065e-05 2.005065e-05 -inf 1.811088e-07
117 2.023175e-05 2.023175e-05 -inf 1.827414e-07
118 2.041450e-05 2.041450e-05 -inf 1.843886e-07
119 2.059888e-05 2.059888e-05 -inf 1.860506e-07
120 2.078494e-05 2.078494e-05 -inf 1.877275e-07
121 2.097266e-05 2.097266e-05 -inf 1.894195e-07
122 2.116208e-05 2.116208e-05 -inf 1.911267e-07
123 2.135321e-05 2.135321e-05 -inf 1.928492e-07
124 2.154606e-05 2.154606e-05 -inf 1.945872e-07
125 2.174065e-05 2.174065e-05 -inf 1.963407e-07
126 2.193699e-05 2.193699e-05 -inf 1.981100e-07
127 2.213510e-05 2.213510e-05 -inf 1.998951e-07
128 2.233499e-05 2.233499e-05 -inf 2.016963e-07
129 2.253669e-05 2.253669e-05 -inf 2.035136e-07
130 2.274020e-05 2.274020e-05 -inf 2.053473e-07
131 2.294555e-05 2.294555e-05 -inf 2.071973e-07
132 2.315275e-05 2.315275e-05 -inf 2.090640e-07
133 2.336181e-05 2.336181e-05 -inf 2.109474e-07
134 2.357276e-05 2.357276e-05 -inf 2.128477e-07
135 2.378560e-05 2.378560e-05 -inf 2.147650e-07
136 2.400037e-05 2.400037e-05 -inf 2.166995e-07
137 2.421707e-05 2.421707e-05 -inf 2.186514e-07
138 2.443572e-05 2.443572e-05 -inf 2.206207e-07
139 2.465634e-05 2.465634e-05 -inf 2.226077e-07
140 2.487895e-05 2.487895e-05 -inf 2.246125e-07
141 2.510356e-05 2.510356e-05 -inf 2.266353e-07
142 2.533020e-05 2.533020e-05 -inf 2.286762e-07
143 2.555887e-05 2.555887e-05 -inf 2.307354e-07
144 2.578961e-05 2.578961e-05 -inf 2.328130e-07
145 2.602242e-05 2.602242e-05 -inf 2.349092e-07
146 2.625733e-05 2.625733e-05 -inf 2.370243e-07
147 2.649435e-05 2.649435e-05 -inf 2.391582e-07
148 2.673351e-05 2.673351e-05 -inf 2.413113e-07
149 2.697482e-05 2.697482e-05 -inf 2.434836e-07
150 2.721831e-05 2.721831e-05 -inf 2.456754e-07
151 2.746398e-05 2.746398e-05 -inf 2.478869e-07
152 2.771187e-05 2.771187e-05 -inf 2.501181e-07
153 2.796199e-05 2.796199e-05 -inf 2.523693e-07
154 2.821436e-05 2.821436e-05 -inf 2.546406e-07
155 2.846900e-05 2.846900e-05 -inf 2.569323e-07
156 2.872593e-05 2.872593e-05 -inf 2.592444e-07
157 2.898517e-05 2.898517e-05 -inf 2.615773e-07
158 2.924675e-05 2.924675e-05 -inf 2.639310e-07
159 2.951068e-05 2.951068e-05 -inf 2.663058e-07
160 2.977699e-05 2.977699e-05 -inf 2.687018e-07
161 3.004569e-05 3.004569e-05 -inf 2.711192e-07
162 3.031681e-05 3.031681e-05 -inf 2.735583e-07
163 3.059037e-05 3.059037e-05 -inf 2.760192e-07
164 3.086639e-05 3.086639e-05 -inf 2.785021e-07
165 3.114489e-05 3.114489e-05 -inf 2.810071e-07
166 3.142590e-05 3.142590e-05 -inf 2.835346e-07
167 3.170943e-05 3.170943e-05 -inf 2.860847e-07
168 3.199552e-05 3.199552e-05 -inf 2.886575e-07
169 3.228417e-05 3.228417e-05 -inf 2.912533e-07
170 3.257543e-05 3.257543e-05 -inf 2.938724e-07
171 3.286930e-05 3.286930e-05 -inf 2.965148e-07
172 3.316581e-05 3.316581e-05 -inf 2.991808e-07
173 3.346499e-05 3.346499e-05 -inf 3.018707e-07
174 3.376687e-05 3.376687e-05 -inf 3.045845e-07
175 3.407145e-05 3.407145e-05 -inf 3.073226e-07
176 3.437877e-05 3.437877e-05 -inf 3.100851e-07
177 3.468886e-05 3.468886e-05 -inf 3.128723e-07
178 3.500173e-05 3.500173e-05 -inf 3.156844e-07
179 3.531741e-05 3.531741e-05 -inf 3.185216e-07
180 3.563594e-05 3.563594e-05 -inf 3.213841e-07
181 3.595732e-05 3.595732e-05 -inf 3.242721e-07
182 3.628159e-05 3.628159e-05 -inf 3.271859e-07
183 3.660878e-05 3.660878e-05 -inf 3.301257e-07
184 3.693890e-05 3.693890e-05 -inf 3.330917e-07
185 3.727200e-05 3.727200e-05 -inf 3.360841e-07
186 3.760808e-05 3.760808e-05 -inf 3.391033e-07
187 3.794718e-05 3.794718e-05 -inf 3.421493e-07
188 3.828933e-05 3.828933e-05 -inf 3.452225e-07
189 3.863455e-05 3.863455e-05 -inf 3.483232e-07
190 3.898288e-05 3.898288e-05 -inf 3.514514e-07
191 3.933433e-05 3.933433e-05 -inf 3.546075e-07
192 3.968894e-05 3.968894e-05 -inf 3.577917e-07
193 4.004673e-05 4.004673e-05 -inf 3.610043e-07
194 4.040773e-05 4.040773e-05 -inf 3.642455e-07
195 4.077198e-05 4.077198e-05 -inf 3.675156e-07
196 4.113949e-05 4.113949e-05 -inf 3.708148e-07
197 4.151031e-05 4.151031e-05 -inf 3.741433e-07
198 4.188445e-05 4.188445e-05 -inf 3.775015e-07
199 4.226195e-05 4.226195e-05 -inf 3.808896e-07
200 4.264284e-05 4.264284e-05 -inf 3.843078e-07
201 4.302715e-05 4.302715e-05 -inf 3.877564e-07
202 4.341491e-05 4.341491e-05 -inf 3.912358e-07
203 4.380614e-05 4.380614e-05 -inf 3.947460e-07
204 4.420089e-05 4.420089e-05 -inf 3.982875e-07
205 4.459918e-05 4.459918e-05 -inf 4.018605e-07
206 4.500104e-05 4.500104e-05 -inf 4.054652e-07
207 4.540650e-05 4.540650e-05 -inf 4.091020e-07
208 4.581560e-05 4.581560e-05 -inf 4.127711e-07
209 4.622838e-05 4.622838e-05 -inf 4.164728e-07
210 4.664485e-05 4.664485e-05 -inf 4.202074e-07
211 4.706506e-05 4.706506e-05 -inf 4.239752e-07
212 4.748903e-05 4.748903e-05 -inf 4.277764e-07
213 4.791681e-05 4.791681e-05 -inf 4.316114e-07
214 4.834842e-05 4.834842e-05 -inf 4.354804e-07
215 4.878390e-05 4.878390e-05 -inf 4.393838e-07
216 4.922328e-05 4.922328e-05 -inf 4.433219e-07
217 4.966660e-05 4.966660e-05 -inf 4.472948e-07
218 5.011390e-05 5.011390e-05 -inf 4.513031e-07
219 5.056520e-05 5.056520e-05 -inf 4.553469e-07
220 5.102055e-05 5.102055e-05 -inf 4.594265e-07
221 5.147998e-05 5.147998e-05 -inf 4.635423e-07
222 5.194352e-05 5.194352e-05 -inf 4.676946e-07
223 5.241121e-05 5.241121e-05 -inf 4.718838e-07
224 5.288310e-05 5.288310e-05 -inf 4.761100e-07
225 5.335921e-05 5.335921e-05 -inf 4.803737e-07
226 5.383958e-05 5.383958e-05 -inf 4.846752e-07
227 5.432426e-05 5.432426e-05 -inf 4.890148e-07
228 5.481327e-05 5.481327e-05 -inf 4.933928e-07
229 5.530666e-05 5.530666e-05 -inf 4.978095e-07
230 5.580447e-05 5.580447e-05 -inf 5.022654e-07
231 5.630674e-05 5.630674e-05 -inf 5.067607e-07
232 5.681350e-05 5.681350e-05 -inf 5.112958e-07
233 5.732479e-05 5.732479e-05 -inf 5.158710e-07
234 5.784067e-05 5.784067e-05 -inf 5.204867e-07
235 5.836115e-05 5.836115e-05 -inf 5.251432e-07
236 5.888630e-05 5.888630e-05 -inf 5.298408e-07
237 5.941614e-05 5.941614e-05 -inf 5.345800e-07
238 5.995072e-05 5.995072e-05 -inf 5.393611e-07
239 6.049008e-05 6.049008e-05 -inf 5.441844e-07
240 6.103426e-05 6.103426e-05 -inf 5.490503e-07
241 6.158331e-05 6.158331e-05 -inf 5.539592e-07
242 6.213727e-05 6.213727e-05 -inf 5.589115e-07
243 6.269618e-05 6.269618e-05 -inf 5.639074e-07
244 6.326009e-05 6.326009e-05 -inf 5.689475e-07
245 6.382904e-05 6.382904e-05 -inf 5.740320e-07
246 6.440307e-05 6.440307e-05 -inf 5.791614e-07
247 6.498223e-05 6.498223e-05 -inf 5.843360e-07
248 6.556657e-05 6.556657e-05 -inf 5.895563e-07
249 6.615612e-05 6.615612e-05 -inf 5.948226e-07
250 6.675095e-05 6.675095e-05 -inf 6.001353e-07
251 6.735108e-05 6.735108e-05 -inf 6.054948e-07
252 6.795658e-05 6.795658e-05 -inf 6.109016e-07
253 6.856748e-05 6.856748e-05 -inf 6.163559e-07
254 6.918383e-05 6.918383e-05 -inf 6.218583e-07
255 6.980569e-05 6.980569e-05 -inf 6.274091e-07
256 7.043310e-05 7.043310e-05 -inf 6.330088e-07
257 7.106611e-05 7.106611e-05 -inf 6.386577e-07
258 7.170477e-05 7.170477e-05 -inf 6.443564e-07
259 7.234912e-05 7.234912e-05 -inf 6.501051e-07
260 7.299923e-05 7.299923e-05 -inf 6.559044e-07
261 7.365513e-05 7.365513e-05 -inf 6.617547e-07
262 7.431689e-05 7.431689e-05 -inf 6.676563e-07
263 7.498454e-05 7.498454e-05 -inf 6.736099e-07
264 7.565815e-05 7.565815e-05 -inf 6.796157e-07
265 7.633777e-05 7.633777e-05 -inf 6.856742e-07
266 7.702344e-05 7.702344e-05 -inf 6.917860e-07
267 7.771523e-05 7.771523e-05 -inf 6.979513e-07
268 7.841318e-05 7.841318e-05 -inf 7.041708e-07
269 7.911735e-05 7.911735e-05 -inf 7.104448e-07
270 7.982780e-05 7.982780e-05 -inf 7.167738e-07
271 8.054457e-05 8.054457e-05 -inf 7.231583e-07
272 8.126773e-05 8.126773e-05 -inf 7.295987e-07
273 8.199733e-05 8.199733e-05 -inf 7.360956e-07
274 8.273342e-05 8.273342e-05 -inf 7.426493e-07
275 8.347607e-05 8.347607e-05 -inf 7.492604e-07
276 8.422533e-05 8.422533e-05 -inf 7.559295e-07
277 8.498126e-05 8.498126e-05 -inf 7.626568e-07
278 8.574392e-05 8.574392e-05 -inf 7.694430e-07
279 8.651336e-05 8.651336e-05 -inf 7.762886e-07
280 8.728965e-05 8.728965e-05 -inf 7.831940e-07
281 8.807284e-05 8.807284e-05 -inf 7.901597e-07
282 8.886300e-05 8.886300e-05 -inf 7.971863e-07
283 8.966019e-05 8.966019e-05 -inf 8.042743e-07
284 9.046447e-05 9.046447e-05 -inf 8.114242e-07
285 9.127589e-05 9.127589e-05 -inf 8.186364e-07
286 9.209453e-05 9.209453e-05 -inf 8.259116e-07
287 9.292044e-05 9.292044e-05 -inf 8.332503e-07
288 9.375369e-05 9.375369e-05 -inf 8.406529e-07
289 9.459434e-05 9.459434e-05 -inf 8.481201e-07
290 9.544246e-05 9.544246e-05 -inf 8.556523e-07
291 9.629811e-05 9.629811e-05 -inf 8.632502e-07
292 9.716136e-05 9.716136e-05 -inf 8.709142e-07
293 9.803228e-05 9.803228e-05 -inf 8.786449e-07
294 9.891092e-05 9.891092e-05 -inf 8.864429e-07
295 9.979737e-05 9.979737e-05 -inf 8.943088e-07
296 1.006917e-04 1.006917e-04 -inf 9.022430e-07
297 1.015939e-04 1.015939e-04 -inf 9.102462e-07
298 1.025042e-04 1.025042e-04 -inf 9.183189e-07
299 1.034225e-04 1.034225e-04 -inf 9.264618e-07
300 1.043489e-04 1.043489e-04 -inf 9.346754e-07
301 1.052836e-04 1.052836e-04 -inf 9.429602e-07
302 1.062266e-04 1.062266e-04 -inf 9.513170e-07
303 1.071779e-04 1.071779e-04 -inf 9.597462e-07
304 1.081376e-04 1.081376e-04 -inf 9.682485e-07
305 1.091059e-04 1.091059e-04 -inf 9.768245e-07
306 1.100827e-04 1.100827e-04 -inf 9.854747e-07
307 1.110682e-04 1.110682e-04 -inf 9.941999e-07
308 1.120624e-04 1.120624e-04 -inf 1.003001e-06
309 1.130654e-04 1.130654e-04 -inf 1.011878e-06
310 1.140773e-04 1.140773e-04 -inf 1.020831e-06
311 1.150981e-04 1.150981e-04 -inf 1.029862e-06
312 1.161280e-04 1.161280e-04 -inf 1.038971e-06
313 1.171669e-04 1.171669e-04 -inf 1.048159e-06
314 1.182151e-04 1.182151e-04 -inf 1.057426e-06
315 1.192725e-04 1.192725e-04 -inf 1.066773e-06
316 1.203393e-04 1.203393e-04 -inf 1.076201e-06
317 1.214155e-04 1.214155e-04 -inf 1.085710e-06
318 1.225012e-04 1.225012e-04 -inf 1.095301e-06
319 1.235965e-04 1.235965e-04 -inf 1.104975e-06
320 1.247015e-04 1.247015e-04 -inf 1.114732e-06
321 1.258162e-04 1.258162e-04 -inf 1.124573e-06
322 1.269408e-04 1.269408e-04 -inf 1.134499e-06
323 1.280753e-04 1.280753e-04 -inf 1.144510e-06
324 1.292198e-04 1.292198e-04 -inf 1.154607e-06
325 1.303744e-04 1.303744e-04 -inf 1.164791e-06
326 1.315392e-04 1.315392e-04 -inf 1.175062e-06
327 1.327143e-04 1.327143e-04 -inf 1.185422e-06
328 1.338997e-04 1.338997e-04 -inf 1.195870e-06
329 1.350955e-04 1.350955e-04 -inf 1.206408e-06
330 1.363020e-04 1.363020e-04 -inf 1.217037e-06
331 1.375190e-04 1.375190e-04 -inf 1.227756e-06
332 1.387467e-04 1.387467e-04 -inf 1.238567e-06
333 1.399853e-04 1.399853e-04 -inf 1.249471e-06
334 1.412348e-04 1.412348e-04 -inf 1.260468e-06
335 1.424953e-04 1.424953e-04 -inf 1.271559e-06
336 1.437668e-04 1.437668e-04 -inf 1.282745e-06
337 1.450496e-04 1.450496e-04 -inf 1.294027e-06
338 1.463436e-04 1.463436e-04 -inf 1.305405e-06
339 1.476490e-04 1.476490e-04 -inf 1.316880e-06
340 1.489659e-04 1.489659e-04 -inf 1.328453e-06
341 1.502943e-04 1.502943e-04 -inf 1.340124e-06
342 1.516344e-04 1.516344e-04 -inf 1.351895e-06
343 1.529863e-04 1.529863e-04 -inf 1.363766e-06
344 1.543501e-04 1.543501e-04 -inf 1.375738e-06
345 1.557258e-04 1.557258e-04 -inf 1.387813e-06
346 1.571137e-04 1.571137e-04 -inf 1.399989e-06
347 1.585136e-04 1.585136e-04 -inf 1.412269e-06
348 1.599259e-04 1.599259e-04 -inf 1.424654e-06
349 1.613506e-04 1.613506e-04 -inf 1.437144e-06
350 1.627877e-04 1.627877e-04 -inf 1.449739e-06
351 1.642375e-04 1.642375e-04 -inf 1.462441e-06
352 1.656999e-04 1.656999e-04 -inf 1.475251e-06
353 1.671751e-04 1.671751e-04 -inf 1.488170e-06
354 1.686633e-04 1.686633e-04 -inf 1.501198e-06
355 1.701645e-04 1.701645e-04 -inf 1.514335e-06
356 1.716788e-04 1.716788e-04 -inf 1.527584e-06
357 1.732064e-04 1.732064e-04 -inf 1.540945e-06
358 1.747474e-04 1.747474e-04 -inf 1.554419e-06
359 1.763018e-04 1.763018e-04 -inf 1.568006e-06
360 1.778698e-04 1.778698e-04 -inf 1.581708e-06
361 1.794515e-04 1.794515e-04 -inf 1.595526e-06
362 1.810470e-04 1.810470e-04 -inf 1.609459e-06
363 1.826565e-04 1.826565e-04 -inf 1.623510e-06
364 1.842800e-04 1.842800e-04 -inf 1.637680e-06
365 1.859177e-04 1.859177e-04 -inf 1.651968e-06
366 1.875697e-04 1.875697e-04 -inf 1.666376e-06
367 1.892360e-04 1.892360e-04 -inf 1.680905e-06
368 1.909169e-04 1.909169e-04 -inf 1.695556e-06
369 1.926125e-04 1.926125e-04 -inf 1.710330e-06
370 1.943228e-04 1.943228e-04 -inf 1.725228e-06
371 1.960481e-04 1.960481e-04 -inf 1.740250e-06
372 1.977883e-04 1.977883e-04 -inf 1.755398e-06
373 1.995437e-04 1.995437e-04 -inf 1.770673e-06
374 2.013144e-04 2.013144e-04 -inf 1.786075e-06
375 2.031004e-04 2.031004e-04 -inf 1.801606e-06
376 2.049021e-04 2.049021e-04 -inf 1.817266e-06
377 2.067193e-04 2.067193e-04 -inf 1.833057e-06
378 2.085524e-04 2.085524e-04 -inf 1.848979e-06
379 2.104014e-04 2.104014e-04 -inf 1.865034e-06
380 2.122664e-04 2.122664e-04 -inf 1.881223e-06
381 2.141476e-04 2.141476e-04 -inf 1.897545e-06
382 2.160452e-04 2.160452e-04 -inf 1.914004e-06
383 2.179592e-04 2.179592e-04 -inf 1.930599e-06
384 2.198898e-04 2.198898e-04 -inf 1.947331e-06
385 2.218371e-04 2.218371e-04 -inf 1.964203e-06
386 2.238013e-04 2.238013e-04 -inf 1.981213e-06
387 2.257825e-04 2.257825e-04 -inf 1.998365e-06
388 2.277809e-04 2.277809e-04 -inf 2.015658e-06
389 2.297965e-04 2.297965e-04 -inf 2.033094e-06
390 2.318296e-04 2.318296e-04 -inf 2.050674e-06
391 2.338803e-04 2.338803e-04 -inf 2.068399e-06
392 2.359487e-04 2.359487e-04 -inf 2.086270e-06
393 2.380350e-04 2.380350e-04 -inf 2.104288e-06
394 2.401393e-04 2.401393e-04 -inf 2.122454e-06
395 2.422617e-04 2.422617e-04 -inf 2.140770e-06
396 2.444025e-04 2.444025e-04 -inf 2.159236e-06
397 2.465617e-04 2.465617e-04 -inf 2.177853e-06
398 2.487396e-04 2.487396e-04 -inf 2.196623e-06
399 2.509362e-04 2.509362e-04 -inf 2.215546e-06
400 2.531517e-04 2.531517e-04 -inf 2.234625e-06
401 2.553864e-04 2.553864e-04 -inf 2.253859e-06
402 2.576402e-04 2.576402e-04 -inf 2.273250e-06
403 2.599135e-04 2.599135e-04 -inf 2.292800e-06
404 2.622063e-04 2.622063e-04 -inf 2.312509e-06
405 2.645188e-04 2.645188e-04 -inf 2.332378e-06
406 2.668512e-04 2.668512e-04 -inf 2.352409e-06
407 2.692036e-04 2.692036e-04 -inf 2.372603e-06
408 2.715762e-04 2.715762e-04 -inf 2.392961e-06
409 2.739691e-04 2.739691e-04 -inf 2.413484e-06
410 2.763826e-04 2.763826e-04 -inf 2.434174e-06
411 2.788168e-04 2.788168e-04 -inf 2.455030e-06
412 2.812718e-04 2.812718e-04 -inf 2.476056e-06
413 2.837479e-04 2.837479e-04 -inf 2.497251e-06
414 2.862451e-04 2.862451e-04 -inf 2.518618e-06
415 2.887637e-04 2.887637e-04 -inf 2.540157e-06
416 2.913039e-04 2.913039e-04 -inf 2.561869e-06
417 2.938658e-04 2.938658e-04 -inf 2.583756e-06
418 2.964495e-04 2.964495e-04 -inf 2.605820e-06
419 2.990554e-04 2.990554e-04 -inf 2.628060e-06
420 3.016834e-04 3.016834e-04 -inf 2.650479e-06
421 3.043339e-04 3.043339e-04 -inf 2.673077e-06
422 3.070070e-04 3.070070e-04 -inf 2.695856e-06
423 3.097028e-04 3.097028e-04 -inf 2.718818e-06
424 3.124216e-04 3.124216e-04 -inf 2.741963e-06
425 3.151636e-04 3.151636e-04 -inf 2.765292e-06
426 3.179289e-04 3.179289e-04 -inf 2.788808e-06
427 3.207177e-04 3.207177e-04 -inf 2.812510e-06
428 3.235302e-04 3.235302e-04 -inf 2.836401e-06
429 3.263666e-04 3.263666e-04 -inf 2.860482e-06
430 3.292271e-04 3.292271e-04 -inf 2.884754e-06
431 3.321119e-04 3.321119e-04 -inf 2.909219e-06
432 3.350211e-04 3.350211e-04 -inf 2.933876e-06
433 3.379549e-04 3.379549e-04 -inf 2.958729e-06
434 3.409137e-04 3.409137e-04 -inf 2.983779e-06
435 3.438975e-04 3.438975e-04 -inf 3.009025e-06
436 3.469065e-04 3.469065e-04 -inf 3.034471e-06
437 3.499409e-04 3.499409e-04 -inf 3.060117e-06
438 3.530011e-04 3.530011e-04 -inf 3.085964e-06
439 3.560870e-04 3.560870e-04 -inf 3.112014e-06
440 3.591990e-04 3.591990e-04 -inf 3.138268e-06
441 3.623373e-04 3.623373e-04 -inf 3.164728e-06
442 3.655020e-04 3.655020e-04 -inf 3.191395e-06
443 3.686934e-04 3.686934e-04 -inf 3.218270e-06
444 3.719117e-04 3.719117e-04 -inf 3.245354e-06
445 3.751571e-04 3.751571e-04 -inf 3.272650e-06
446 3.784297e-04 3.784297e-04 -inf 3.300157e-06
447 3.817299e-04 3.817299e-04 -inf 3.327879e-06
448 3.850577e-04 3.850577e-04 -inf 3.355815e-06
449 3.884136e-04 3.884136e-04 -inf 3.383968e-06
450 3.917975e-04 3.917975e-04 -inf 3.412338e-06
451 3.952099e-04 3.952099e-04 -inf 3.440928e-06
452 3.986508e-04 3.986508e-04 -inf 3.469738e-06
453 4.021205e-04 4.021205e-04 -inf 3.498770e-06
454 4.056193e-04 4.056193e-04 -inf 3.528026e-06
455 4.091473e-04 4.091473e-04 -inf 3.557506e-06
456 4.127048e-04 4.127048e-04 -inf 3.587212e-06
457 4.162920e-04 4.162920e-04 -inf 3.617146e-06
458 4.199092e-04 4.199092e-04 -inf 3.647309e-06
459 4.235565e-04 4.235565e-04 -inf 3.677702e-06
460 4.272342e-04 4.272342e-04 -inf 3.708326e-06
461 4.309425e-04 4.309425e-04 -inf 3.739184e-06
462 4.346817e-04 4.346817e-04 -inf 3.770277e-06
463 4.384520e-04 4.384520e-04 -inf 3.801605e-06
464 4.422536e-04 4.422536e-04 -inf 3.833171e-06
465 4.460868e-04 4.460868e-04 -inf 3.864976e-06
