11632.4       10361       1.57681e-12
11597.7       10309       8.94998e-12
11563.1       10257       6.81773e-12
11528.5       10205       -4.7015e-12
11493.9       10153       -1.07572e-10
11459.3       10101       -3.21827e-10
11424.7       10049       6.52722e-10
11390       9997.06       2.36313e-09
11355.4       9945.07       -5.60769e-09
11320.8       9893.07       -5.33621e-09
11286.2       9841.08       1.67268e-08
11251.6       9789.09       1.59542e-08
11217       9737.1       -3.11117e-08
11182.3       9685.1       -3.48771e-08
11147.7       9633.11       3.85106e-08
11113.1       9581.12       -1.81374e-08
11078.5       9529.13       -3.85859e-10
11043.9       9477.13       3.29834e-08
11009.3       9425.14       -8.32975e-09
10974.6       9373.15       3.20323e-09
10940       9321.16       -1.16511e-09
10905.4       9269.16       -8.94956e-09
10870.8       9217.17       -3.15835e-09
10836.2       9165.18       2.02652e-09
10801.6       9113.19       7.90968e-10
10766.9       9061.19       -4.41637e-10
10732.3       9009.2       -1.37441e-13
10697.7       8957.21       1.85394e-11
10663.1       8905.22       -9.7528e-13
10628.5       8853.22       -2.50474e-14
11615.8       10372.1       1.0966e-12
11580.6       10319.7       -5.7725e-12
11545.4       10267.3       1.48158e-11
11510.2       10215       -2.21039e-11
11475       10162.6       4.24322e-11
11439.8       10110.2       -1.44697e-10
11404.6       10057.8       -1.05348e-09
11369.4       10005.5       1.80778e-09
11334.2       9953.09       3.32877e-09
11299       9900.71       -1.02232e-08
11263.8       9848.34       -9.53268e-09
11228.6       9795.96       2.79311e-08
11193.4       9743.59       2.55198e-08
11158.2       9691.21       -1.75575e-08
11123       9638.84       -6.08926e-08
11087.8       9586.47       9.85041e-09
11052.6       9534.09       4.61777e-08
11017.4       9481.72       3.4347e-08
10982.2       9429.34       -2.93524e-09
10947       9376.97       -8.67289e-09
10911.8       9324.59       1.69031e-09
10876.6       9272.22       3.53813e-09
10841.4       9219.84       -1.78285e-09
10806.2       9167.47       1.44718e-09
10771       9115.1       4.13893e-10
10735.8       9062.72       1.72123e-10
10700.6       9010.35       -4.11183e-11
10665.4       8957.97       -1.88516e-11
10630.2       8905.6       1.43359e-12
10595       8853.22       6.56913e-13
11599.3       10383.2       -8.4837e-12
11563.5       10330.5       -6.41067e-12
11527.7       10277.7       5.18875e-11
11491.9       10225       -1.94335e-11
11456.1       10172.2       2.48364e-11
11420.3       10119.4       2.76619e-10
11384.5       10066.7       -1.81083e-10
11348.7       10013.9       -3.70501e-10
11312.9       9961.16       4.83528e-09
11277.1       9908.4       2.80002e-10
11241.3       9855.64       -1.71038e-08
11205.6       9802.88       -1.82296e-08
11169.8       9750.12       2.52133e-10
11134       9697.36       4.07338e-08
11098.2       9644.61       4.44509e-08
11062.4       9591.85       -1.03679e-07
11026.6       9539.09       -1.86745e-08
10990.8       9486.33       1.06722e-07
10955       9433.57       1.28927e-08
10919.2       9380.81       -1.6546e-08
10883.4       9328.05       -5.46159e-10
10847.6       9275.29       -2.18326e-08
10811.8       9222.54       3.09611e-09
10776       9169.78       1.52473e-09
10740.2       9117.02       -3.35203e-10
10704.4       9064.26       1.1007e-10
10668.6       9011.5       3.64389e-11
10632.8       8958.74       2.29886e-12
10597       8905.98       -2.66033e-12
10561.3       8853.22       -2.08716e-13
11582.8       10394.4       1.47471e-11
11546.4       10341.3       -1.2671e-11
11510       10288.2       -5.15891e-11
11473.6       10235       1.31389e-10
11437.2       10181.9       -5.9587e-11
11400.9       10128.7       1.73688e-10
11364.5       10075.6       -2.41642e-10
11328.1       10022.4       -6.03128e-10
11291.7       9969.28       3.81906e-09
